review_count,stars,Take-out,GoodFor_lunch,GoodFor_dinner,GoodFor_breakfast,Noise_Level,Takes_Reservations,Delivery,Parking_lot,WheelchairAccessible,Alcohol,WaiterService,Wi-Fi
265,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,0,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,FALSE,TRUE,N/A,TRUE,N/A
66,1,TRUE,TRUE,FALSE,TRUE,loud,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,paid
142,1,TRUE,FALSE,TRUE,FALSE,quiet,TRUE,TRUE,TRUE,TRUE,full_bar,TRUE,no
378,1,TRUE,N/A,N/A,N/A,N/A,FALSE,N/A,FALSE,TRUE,N/A,FALSE,free
261,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
83,0,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,no
1224,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
110,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,TRUE,FALSE,TRUE,full_bar,TRUE,no
9,0,TRUE,FALSE,FALSE,FALSE,N/A,N/A,N/A,FALSE,TRUE,N/A,FALSE,N/A
32,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,free
52,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,TRUE,N/A,N/A,N/A
6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,FALSE,N/A
5,0,N/A,FALSE,FALSE,FALSE,N/A,N/A,FALSE,TRUE,N/A,N/A,TRUE,N/A
75,1,N/A,N/A,N/A,N/A,loud,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
5,1,N/A,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,FALSE,N/A,N/A,TRUE,N/A
124,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
148,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
133,1,FALSE,TRUE,FALSE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
261,1,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,TRUE,N/A,N/A,N/A
52,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,TRUE,FALSE,full_bar,TRUE,no
18,1,FALSE,N/A,N/A,N/A,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,no
7,1,TRUE,N/A,N/A,N/A,N/A,FALSE,FALSE,FALSE,N/A,N/A,FALSE,N/A
3,1,FALSE,N/A,N/A,N/A,N/A,FALSE,FALSE,TRUE,N/A,N/A,FALSE,N/A
11,1,TRUE,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,TRUE,N/A,full_bar,TRUE,N/A
34,1,TRUE,TRUE,TRUE,FALSE,N/A,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
113,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
155,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
49,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
414,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
154,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
48,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
38,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
216,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
199,1,TRUE,TRUE,TRUE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,none,TRUE,no
30,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,no
708,0,FALSE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,free
11,0,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
12,1,TRUE,FALSE,TRUE,FALSE,N/A,FALSE,FALSE,TRUE,TRUE,beer_and_wine,TRUE,N/A
85,1,TRUE,TRUE,TRUE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,beer_and_wine,FALSE,no
115,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
587,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,free
67,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
260,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
65,0,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
157,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
66,1,FALSE,FALSE,TRUE,FALSE,N/A,FALSE,FALSE,TRUE,TRUE,beer_and_wine,TRUE,N/A
43,1,TRUE,TRUE,FALSE,FALSE,very_loud,FALSE,FALSE,FALSE,TRUE,none,FALSE,no
44,0,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
393,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
278,1,FALSE,FALSE,FALSE,FALSE,very_loud,FALSE,FALSE,FALSE,TRUE,full_bar,FALSE,N/A
595,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
3,0,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A
3,1,TRUE,N/A,N/A,N/A,N/A,FALSE,N/A,FALSE,N/A,N/A,N/A,paid
613,1,FALSE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,free
18,0,TRUE,FALSE,TRUE,FALSE,N/A,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
25,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,TRUE,N/A,none,FALSE,no
20,1,TRUE,FALSE,TRUE,FALSE,N/A,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
559,1,TRUE,TRUE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,TRUE,beer_and_wine,TRUE,no
4,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,FALSE,N/A,none,FALSE,no
9,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,N/A,free
199,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
161,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,no
14,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
37,1,TRUE,TRUE,TRUE,FALSE,N/A,TRUE,FALSE,FALSE,TRUE,beer_and_wine,TRUE,free
53,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
177,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,free
6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,full_bar,N/A,N/A
273,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,FALSE,TRUE,none,FALSE,free
312,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,TRUE,TRUE,TRUE,full_bar,TRUE,no
169,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,free
8,1,FALSE,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
120,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,free
159,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
65,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
49,0,FALSE,TRUE,TRUE,TRUE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
13,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,TRUE,TRUE,none,FALSE,N/A
177,1,TRUE,TRUE,TRUE,FALSE,average,FALSE,TRUE,FALSE,TRUE,beer_and_wine,FALSE,no
11,1,TRUE,TRUE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
14,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
77,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,beer_and_wine,FALSE,no
46,1,TRUE,FALSE,TRUE,FALSE,very_loud,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,no
21,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,beer_and_wine,FALSE,N/A
3,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,FALSE,TRUE,none,FALSE,no
57,1,TRUE,FALSE,TRUE,FALSE,very_loud,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
71,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,no
11,1,TRUE,FALSE,TRUE,FALSE,N/A,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
167,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
212,0,FALSE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,TRUE,beer_and_wine,TRUE,no
7,0,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,N/A,TRUE,none,FALSE,N/A
44,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
58,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,free
590,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
140,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
61,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,N/A
84,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
56,1,TRUE,TRUE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,TRUE,beer_and_wine,FALSE,no
44,1,N/A,N/A,N/A,N/A,very_loud,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
25,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,no
829,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
534,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,FALSE,full_bar,TRUE,no
5,0,FALSE,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,FALSE,N/A,N/A,TRUE,N/A
155,1,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
120,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
18,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,FALSE,paid
73,0,TRUE,TRUE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,free
37,1,TRUE,TRUE,TRUE,FALSE,average,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,N/A
49,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
94,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,free
102,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
232,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
3,1,TRUE,FALSE,FALSE,FALSE,N/A,N/A,N/A,FALSE,N/A,N/A,TRUE,N/A
6,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,N/A,FALSE,TRUE,N/A,FALSE,N/A
120,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,FALSE,TRUE,beer_and_wine,TRUE,no
35,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
42,1,TRUE,TRUE,FALSE,FALSE,N/A,FALSE,FALSE,TRUE,FALSE,none,FALSE,free
184,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
450,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,TRUE,no
92,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
20,1,TRUE,TRUE,TRUE,FALSE,quiet,FALSE,FALSE,TRUE,TRUE,none,FALSE,N/A
187,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
82,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,beer_and_wine,FALSE,no
61,1,TRUE,FALSE,FALSE,FALSE,loud,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,free
76,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,beer_and_wine,TRUE,no
130,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
47,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
222,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
404,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
29,1,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
24,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,TRUE,FALSE,TRUE,none,TRUE,no
98,1,TRUE,FALSE,TRUE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
372,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
21,0,TRUE,TRUE,TRUE,FALSE,N/A,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
43,0,N/A,N/A,N/A,N/A,loud,N/A,N/A,FALSE,TRUE,none,N/A,free
7,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,no
2714,1,TRUE,FALSE,FALSE,TRUE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
387,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
111,1,FALSE,FALSE,TRUE,FALSE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,no
93,1,FALSE,TRUE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
812,1,FALSE,FALSE,TRUE,FALSE,quiet,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
79,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
107,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
337,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,TRUE,TRUE,TRUE,none,TRUE,free
5,1,TRUE,TRUE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,none,FALSE,N/A
1033,1,FALSE,FALSE,TRUE,FALSE,loud,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
213,1,TRUE,TRUE,TRUE,FALSE,average,FALSE,FALSE,FALSE,TRUE,beer_and_wine,TRUE,no
49,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,FALSE,TRUE,none,FALSE,no
19,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,free
141,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,free
11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A
54,1,FALSE,FALSE,TRUE,FALSE,quiet,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,no
10,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,N/A,N/A,none,TRUE,paid
92,1,TRUE,TRUE,TRUE,FALSE,loud,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,free
124,1,N/A,N/A,N/A,N/A,very_loud,N/A,N/A,FALSE,FALSE,full_bar,N/A,N/A
49,1,TRUE,TRUE,TRUE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
722,1,TRUE,TRUE,TRUE,FALSE,average,FALSE,TRUE,TRUE,TRUE,none,FALSE,free
219,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
142,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
251,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
11,1,TRUE,N/A,N/A,N/A,N/A,TRUE,N/A,TRUE,N/A,N/A,TRUE,N/A
160,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,TRUE,free
140,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
366,1,TRUE,TRUE,TRUE,FALSE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,free
4,1,FALSE,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
4,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,TRUE,none,TRUE,N/A
160,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,no
3,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
324,1,TRUE,FALSE,FALSE,TRUE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
50,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,beer_and_wine,FALSE,no
328,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
101,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
409,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
110,1,TRUE,TRUE,TRUE,FALSE,quiet,TRUE,TRUE,TRUE,TRUE,beer_and_wine,TRUE,no
16,1,TRUE,TRUE,FALSE,FALSE,N/A,FALSE,TRUE,TRUE,TRUE,none,FALSE,N/A
13,0,TRUE,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
55,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,no
9,1,TRUE,FALSE,FALSE,FALSE,quiet,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,N/A
164,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,no
4,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,free
274,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,TRUE,TRUE,none,TRUE,no
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A
412,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
149,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,FALSE,none,FALSE,no
4,1,TRUE,FALSE,FALSE,FALSE,N/A,TRUE,N/A,FALSE,N/A,N/A,TRUE,N/A
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
102,1,TRUE,FALSE,FALSE,FALSE,loud,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
87,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,no
189,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
67,1,TRUE,FALSE,FALSE,TRUE,N/A,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
25,1,TRUE,N/A,N/A,N/A,N/A,FALSE,FALSE,TRUE,TRUE,N/A,FALSE,free
1000,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
216,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,FALSE,TRUE,none,FALSE,free
6,1,TRUE,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
49,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,FALSE,no
6,1,TRUE,FALSE,TRUE,FALSE,N/A,TRUE,FALSE,N/A,TRUE,beer_and_wine,TRUE,N/A
48,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,TRUE,TRUE,TRUE,none,FALSE,no
422,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
9,1,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
87,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
37,1,N/A,N/A,N/A,N/A,loud,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
55,1,TRUE,TRUE,TRUE,FALSE,loud,FALSE,FALSE,TRUE,TRUE,none,TRUE,N/A
146,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
61,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,TRUE,no
20,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,TRUE,no
8,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,TRUE,beer_and_wine,FALSE,N/A
13,1,TRUE,FALSE,TRUE,FALSE,N/A,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
52,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
101,1,FALSE,FALSE,TRUE,FALSE,quiet,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
171,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,beer_and_wine,TRUE,no
147,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
51,1,TRUE,TRUE,TRUE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
37,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,no
17,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A
35,1,TRUE,FALSE,FALSE,FALSE,loud,TRUE,TRUE,TRUE,TRUE,full_bar,TRUE,free
150,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
40,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,free
3,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,N/A,FALSE,N/A,none,FALSE,N/A
21,1,TRUE,TRUE,FALSE,TRUE,N/A,FALSE,FALSE,TRUE,TRUE,none,FALSE,N/A
74,1,TRUE,FALSE,TRUE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,none,TRUE,no
120,1,TRUE,TRUE,TRUE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,TRUE,no
14,1,FALSE,FALSE,TRUE,FALSE,N/A,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,N/A
138,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
11,1,TRUE,N/A,N/A,N/A,N/A,N/A,TRUE,FALSE,TRUE,N/A,TRUE,N/A
36,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
152,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
39,1,N/A,N/A,N/A,N/A,very_loud,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
375,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
3,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,FALSE,TRUE,none,FALSE,free
129,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
54,1,TRUE,FALSE,TRUE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
10,1,TRUE,TRUE,TRUE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,N/A
6,0,TRUE,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,TRUE,N/A
4,0,TRUE,FALSE,FALSE,FALSE,N/A,N/A,TRUE,FALSE,TRUE,full_bar,TRUE,N/A
3,1,TRUE,FALSE,FALSE,FALSE,N/A,N/A,N/A,FALSE,TRUE,N/A,TRUE,N/A
